15035,70
15037,1
15041,65
15042,65
15044,65
15050,60
15052,60
15053,60
15054,1
15055,1
15059,60
15060,60
15061,60
15064,65
15066,1
15067,60
15068,1
15069,70
15070,60
15071,1
15073,60
15074,1
15078,1
15083,60
15084,65
15085,65
15086,70
15087,70
15088,65
15089,60
15091,1
15092,70
15093,60
15096,60
15097,1
15098,60
15099,60
15100,1
15102,55
15103,55
15104,60
15105,1
15111,60
15112,70
15113,60
15114,50
15115,60
15117,50
15118,60
15120,55
15121,1
15122,55
15123,60
15124,55
15125,55
15127,55
15137,70
15139,70
15140,60
15141,60
15142,60
15143,55
15145,1
15148,55
15149,60
15151,55
15152,1
15153,1
15156,60
15159,60
15160,1
15163,60
15164,65
15165,55
15166,55
15168,55
15172,55
15173,70
15174,55
15175,1
15176,1
15177,1
15179,65
15181,1
15183,55
15184,70
15185,55
15186,55
15187,55
15190,55
15191,55
15192,70
15194,60
15195,55
15196,1
15197,55
15198,1
15199,65
15200,55
15202,1
15203,55
15204,1
15205,55
15206,55
15208,55
15209,55
15210,55
15211,55
15212,65
15213,55
15214,55
15215,60
15216,1
15217,65
15218,55
15219,55
15222,55
15223,65
15224,60
15225,60
15226,60
15227,55
15228,65
15229,60
15230,55
15231,55
15232,55
15233,1
15300,55
15301,55
15303,60
15304,70
15305,55
15306,55
15307,1
15309,55
15310,55
15311,55
15313,55
15314,70
15315,55
15316,55
15317,50
15318,55
15319,60
15320,50
15321,55
15323,55
15324,55
15325,55
15326,1
15327,1
15329,55
15330,55
15333,55
15334,70
15336,55
15337,60
15338,55
15339,55
15340,55
15341,1
15343,55
15344,55
15345,55
15347,55
15348,1
15349,55
15350,55
15353,55
15355,55
15356,60
15357,1
15359,70
15360,1
15361,55
15362,70
15363,55
15364,55
15365,60
15366,55
15367,55
33050,1
33057,1
33072,1
33333,1
33334,70
33338,1
33375,70
33377,1
33594,1
33717,1
33761,1
33951,90
34830,55
47291,65
47709,65
48873,1
55294,70
85006,55
85017,55
85142,55
85143,55
85149,55
85157,50
85158,55
85159,55
85160,55
85161,50
85192,1
85193,55
85194,1
85195,1
85196,55
85197,55
85198,55
85199,55
85201,55
85203,55
85204,1
85205,55
85225,55
85305,50
85317,50
85321,50
85327,50
85345,50
85346,50
85348,1
85352,1
85369,50
85370,50
85371,50
85372,50
85373,50
85375,1
85376,50
85396,1
85408,50
85410,50
85417,50
85418,50
85431,1
85433,50
85434,1
85435,50
85436,1
85438,50
85439,50
85452,50
85453,50
85461,50
85462,50
85472,50
85502,1
85519,1
85558,50
85560,50
85581,1
85582,1
85583,1
85584,50
85586,1
85588,1
85589,50
85590,1
85591,1
85592,1
85617,50
85632,50
85634,50
85635,1
85637,50
86196,65
86197,55
86201,60
86202,60
86203,60
86204,1
86205,55
86206,55
86207,55
86208,55
86209,55
86212,50
86213,55
86214,55
86215,55
86216,55
86217,60
86218,55
86219,55
86221,55
86223,50
86368,50
86375,50
86395,1
86411,50
86416,50
86424,1
86439,1
86440,1
86452,50
86456,50
86460,50
86461,50
86470,50
86473,50
86474,1
86480,1
86481,1
86484,1
86486,50
86498,1
86512,50
86514,1
86517,1
86520,50
86524,50
86530,1
86531,50
86574,50
86617,1
86628,50
86646,50
86661,1
86662,50
86723,50
86751,1
86757,50
86766,50
86782,50
86784,50
86785,50
86786,50
86787,50
86791,50
86819,50
86824,50
86825,50
86826,50
86828,50
86830,50
86831,50
86848,50
86850,50
86896,50
86897,1
86926,50
86927,50
86929,50
86942,50
86968,50
86969,50
86987,50
86988,50
86989,50
87002,50
87004,50
87022,50
87025,50
87026,50
87029,50
87030,50
87038,50
87076,50
87086,50
87087,50
87088,1
87160,50
87161,50
87237,50
87255,50
87260,50
87291,50
87295,50
87298,50
87301,50
87303,50
87451,50
87452,50
87457,1
87508,50
87511,50
87513,50
87564,50
87567,50
87608,50
87609,50
87620,50
87655,50
87658,50
87691,50
87692,50
87694,1
87706,50
87707,50
87709,50
87711,50
87713,50
87716,50
87717,50
87718,50
87721,50
87730,50
87733,1
87734,50
87735,50
87736,50
87737,50
87738,50
87740,50
87745,50
87747,50
87752,50
87753,50
87755,50
87758,50
87764,1
87765,50
87766,50
87767,50
87774,50
87785,50
87787,50
87795,50
87796,50
87806,50
87812,50
87816,50
87817,50
87818,50
87819,50
87832,50
87834,50
87835,50
87860,50
87874,1
87885,50
87893,50
87894,50
87895,50
87896,50
87897,50
87902,50
87934,50
87945,50
87949,50
88006,50
88018,50
88030,50
88057,50
88086,50
88094,50
88095,50
88185,50
88236,50
88237,50
88281,50
88282,1
88295,50
88297,50
88298,1
88299,50
88303,50
88399,50
88400,50
88434,50
88502,50
88546,50
88575,50
88620,50
88704,50
88789,50
88792,50
88819,50
88842,50
88844,50
88845,50
88846,50
88875,50
88876,50
88879,50
88898,50
88901,50
88903,50
88937,50
89129,50
89130,90
89433,50
89509,1
89549,1
89568,1
89615,50
89617,50
89620,50
89622,50
89623,50
89627,50
90389,50
90429,1
90451,50
90469,1
90502,50
90503,1
90513,50
90538,1
90582,50
90628,1
90657,50
90673,50
90711,1
90712,50
90713,50
90737,50
90740,1
90748,1
90751,1
90758,1
90769,1
90778,1
90787,50
90826,1
90903,50
90962,50
90966,50
91078,1
91083,50
91157,1
91172,50
91175,50
91245,50
91277,1
91286,1
91320,1
91345,50
91364,50
91425,50
91427,50
91429,50
91475,50
91566,50
91567,50
91568,50
91569,1
91572,50
91573,50
91602,50
91645,1
91708,50
91826,50
91827,50
91829,50
91833,50
91835,50
91836,50
91837,50
91871,50
91872,50
91874,50
91875,50
91881,50
91899,1
91901,50
91902,50
91946,50
92155,50
92158,50
92164,50
92165,50
92166,50
92167,50
92170,50
92171,50
92175,50
92177,50
92180,50
92181,50
92183,50
92184,50
92191,50
92194,50
92195,50
92262,50
92288,50
92312,50
92433,50
92476,1
92477,50
92479,50
92480,50
92485,1
92490,50
92494,50
92502,50
92504,50
92519,50
92520,1
92524,1
92525,50
92531,50
92536,1
92539,50
92553,1
92698,50
92719,50
92726,1
92731,1
92803,1
92884,1
92887,1
92888,1
92948,1
92953,1
92954,1
92976,1
93026,50
93059,1
93063,1
93112,1
93149,1
93173,50
93180,50
93187,1
93201,1
93208,1
93236,50
93250,50
93251,1
93271,50
93280,50
93281,1
93282,50
93284,1
93285,1
93289,50
93290,1
93293,1
93305,1
93325,1
93332,1
93401,1
93402,50
93405,1
93410,50
93442,50
93451,1
93457,50
93499,50
93576,1
93607,1
93614,1
93615,50
93621,1
93622,50
93623,1
93625,50
93627,50
93628,50
93629,1
93630,50
93679,50
93891,50
93898,50
93900,50
93903,1
93905,50
93911,50
93940,50
93982,1
93988,1
94032,50
94034,1
94036,1
94045,1
94050,1
94117,50
94141,50
94145,1
94148,50
94149,1
94150,1
94151,50
94152,50
94153,1
94157,1
94165,1
94191,1
94206,1
94207,1
94208,1
94334,50
94336,50
94337,1
94338,1
94340,1
94354,50
94355,1
94356,50
94357,50
94358,1
94359,1
94360,1
94364,1
94433,1
94435,1
94470,1
94498,1
94512,1
94514,1
94616,1
94618,1
94730,1
94731,50
94736,1
94739,1
94740,50
94748,50
94749,1
94751,50
94765,1
94766,50
94793,1
94796,1
94884,50
94886,50
94896,50
94897,50
94898,50
94899,50
94900,50
94901,50
94909,1
94943,50
94944,1
94945,1
94947,1
94948,50
94950,50
94976,1
94978,50
95017,1
95018,1
95019,50
95020,50
95021,50
95032,1
95054,1
95070,1
95103,50
95185,50
95186,50
95187,1
95188,50
95189,50
95190,50
95191,50
95192,1
95193,50
95194,50
95225,1
95226,1
95311,50
95315,50
95318,1
95400,1
95404,1
95422,50
95423,1
95425,50
95426,50
95427,1
95430,50
95431,50
95433,1
95434,50
95437,50
95438,50
95440,50
95442,1
95535,1
95540,1
95632,1
95659,1
95743,1
95744,1
95745,50
95746,50
95747,50
95749,1
95750,50
95751,50
95752,50
95753,50
95755,1
95780,1
95783,1
95784,50
95785,1
95786,1
95803,50
95813,1
95814,1
95846,1
95847,50
95861,50
95997,50
96052,50
96054,1
96055,50
96126,50
96153,50
96236,1
96243,1
96249,1
96250,1
96262,1
96276,1
96308,1
96309,1
96311,1
96323,1
96337,1
96343,50
96348,50
96350,50
96357,1
96360,1
96361,1
96362,50
96364,50
96365,1
96366,50
96367,50
96368,50
96380,1
96387,50
96403,50
96404,50
96406,50
96441,50
96463,1
96464,1
96468,1
96469,50
96470,50
96471,50
96501,50
96502,50
96510,50
96512,50
96579,1
96581,50
96582,1
96583,50
96595,50
96596,50
96605,50
96606,50
96617,50
96618,50
96620,1
96621,1
96622,1
96623,1
96625,50
96630,1
96654,50
96656,50
96657,50
96677,50
96720,50
96745,1
96747,50
96751,1
96776,1
96801,1
96803,50
96804,1
96806,1
96813,50
96814,50
96834,50
96968,1
97017,50
97043,1
97097,1
97098,1
97099,1
97100,1
97111,1
97152,1
97153,1
97154,1
97157,1
97177,1
97186,1
97203,1
97211,1
97214,1
97239,1
97240,1
97242,1
97244,1
97250,1
97252,1
97259,50
97260,50
97262,1
97264,50
97265,1
97268,50
97269,50
97270,50
97278,1
97279,1
97300,1
97377,1
97378,1
97446,1
97447,1
97448,50
97449,50
97451,50
97452,1
97456,1
97457,1
97467,1
97468,50
97471,1
97488,1
97550,50
97551,50
97552,1
97553,1
97554,50
97555,50
97556,1
97557,1
97559,50
97561,50
97562,1
97607,50
97728,50
97752,1
97753,1
97759,1
97760,1
97761,1
97762,1
97766,1
97784,1
97785,1
97787,1
97791,1
97792,1
97795,1
97814,1
97830,1
97831,1
97832,50
97851,50
97854,1
97856,1
97892,1
97893,50
97894,50
97896,50
97898,1
97899,1
97900,1
97901,50
97902,1
97917,1
97919,1
97921,1
97931,1
97934,1
97945,1
97947,1
97948,1
97952,50
97988,1
97990,1
98080,1
98104,1
98105,1
98116,1
98117,1
98118,1
98119,1
98120,1
98190,1
98191,50
98192,1
98193,1
98195,1
98196,1
98197,1
98198,1
98199,50
98200,1
98211,1
98246,1
98255,1
98286,50
98314,1
98338,1
98373,1
98476,1
98571,1
98586,1
98612,1
98614,1
98675,1
98676,1
98700,50
98757,1
98758,1
98779,1
98780,1
98786,1
98826,1
98827,1
98828,1
98896,1
98929,1
98930,1
98955,1
98969,1
98973,1
98975,1
99022,1
99023,1
99083,1
99085,1
99086,1
99088,1
99089,1
99090,1
99091,1
99092,1
99093,1
99094,1
99095,1
99096,1
99097,1
99119,1
99133,1
99165,1
99178,1
99188,1
99209,1
99365,1
99382,1
99383,1
99414,1
99416,1
99422,1
99428,1
99445,1
99446,1
99450,1
99452,1
99453,1
99454,1
99455,1
99473,1
99474,1
99480,50
99486,1
99547,1
99559,1
99568,1
99569,1
99581,50
99599,1
99600,1
99602,1
99618,1
99651,1
99652,1
99653,1
99654,1
99655,1
99656,1
99657,1
99658,1
99659,1
99671,1
99673,1
99674,1
99675,1
99686,1
99702,1
99704,1
99706,1
99730,1
99731,1
99739,1
99740,1
99742,1
99779,1
99800,1
99848,50
99914,1
99923,1
99925,1
99926,1
99927,50
99928,1
99929,1
99930,1
99943,1
99948,1
99949,1
99950,1
99977,1
99978,1
99979,1
99999,1
100000,1
100033,1
100035,1
100036,1
100038,50
100053,1
100071,1
100073,1
100074,1
100075,1
100076,1
100113,1
100129,1
100156,50
100159,1
100162,50
100168,1
100170,1
100172,1
100173,1
100174,1
100176,50
100213,1
100271,50
100300,1
100311,1
100332,1
100335,1
100338,1
100339,1
100340,1
100342,1
100343,1
100344,1
100345,1
100352,1
100354,1
100355,1
100360,1
100361,1
100362,1
100363,1
100365,1
100377,1
100382,1
100525,1
100542,1
100556,1
100581,1
100583,1
100586,1
100598,1
100599,1
100600,1
100624,1
100626,1
100628,1
100632,1
100663,1
100666,1
100672,1
100676,1
100678,1
100680,1
100682,1
100688,1
100714,1
100722,1
100745,1
100746,1
100748,1
100755,1
100756,1
100757,1
100760,1
100762,1
100767,1
100775,1
100783,1
100784,1
100816,1
100817,1
100825,1
100828,1
100901,1
100913,1
100963,1
100967,1
100971,1
100975,1
100976,1
100980,1
101014,1
101019,1
101021,1
101022,1
101037,1
101039,1
101040,1
101043,1
101044,1
101051,1
101090,1
101103,1
101105,1
101107,1
101108,1
101109,1
101110,1
101113,1
101180,1
101185,1
101311,1
101312,1
101314,1
101421,1
101426,1
101428,1
101429,1
101431,1
101432,1
101438,1
101439,1
101440,1
101441,1
101442,1
101443,1
101448,1
101449,1
101526,1
101643,1
101644,1
101646,1
101647,1
101649,1
101650,1
101651,1
101652,1
101653,1
101654,1
101655,1
101833,1
101879,1
101880,1
101885,1
101897,1
101905,1
101909,1
101910,1
101911,1
101917,1
101938,1
101939,1
101940,1
101941,1
101942,1
101946,1
101974,1
101977,1
101978,1
101979,1
101981,1
101985,1
102014,1
102062,1
102063,1
102064,1
102125,1
102194,1
102196,1
102197,1
102198,1
102199,1
102200,1
102201,1
102203,1
102204,1
102205,1
102206,1
102207,1
102208,1
102221,1
102355,1
102360,1
102363,1
102364,1
102366,1
102367,1
102371,1
102373,1
102383,1
102396,1
102443,1
102477,1
102480,1
102482,1
102483,1
102484,1
102486,1
102493,1
102520,1
102538,1
102539,1
102576,1
102670,1
102697,1
102700,1
102739,1
102740,1
102741,1
102742,1
102743,1
102744,1
102745,1
102746,1
102747,1
102748,1
102749,1
102750,1
102751,1
102779,1
102780,1
102781,1
102784,1
102795,1
102812,1
102832,1
102837,1
102848,1
102858,1
102897,1
102900,1
102901,1
102902,1
102903,1
102910,1
102911,1
102912,1
102913,1
102936,1
102937,1
102938,1
102939,1
102941,1
102996,1
102997,1
102998,1
103000,1
103001,1
103002,1
103033,1
103034,1
103035,1
103036,1
103037,1
103038,1
103051,1
103052,1
103053,1
103054,1
103136,1
103137,1
103138,1
103143,1
103145,1
103152,1
103155,1
103159,1
103160,1
103165,1
103167,1
103168,1
103169,1
103194,1
103243,1
103317,1
103382,1
103432,1
103454,1
103455,1
103456,1
103457,1
103458,1
103459,1
103460,1
103461,1
103462,1
103465,1
103466,1
103467,1
103531,1
103592,1
103630,1
103641,1
103642,1
103643,1
103644,1
103645,1
103646,1
103647,1
103649,1
103650,1
103651,1
103652,1
103659,1
103660,1
103661,1
103663,1
103665,1
104088,1
104126,1
104202,1
104205,1
104207,1
104208,1
104209,1
104214,1
104215,1
104239,1
104303,1
104304,1
104305,1
104306,1
104307,1
104308,1
104310,1
104316,1
104317,1
104318,1
104319,1
104321,1
104363,1
104364,1
104365,1
104366,1
104370,1
104372,1
104373,1
104408,1
104411,1
104511,1
104523,1
104561,1
104629,1
104632,1
104633,1
104635,1
104638,1
104640,1
104641,1
104642,1
